"","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_group_cleansed","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews_ltm","review_scores_rating","review_scores_cleanliness","review_scores_location","review_scores_value","Post_20_reviews"
"16287",100,96,"t",2,"f","Manhattan","Entire home/apt",6,1,2,3,657.770212765957,300,90,1,18,100,10,10,10,"1"
"16288",100,75,"f",3,"t","Queens","Entire home/apt",5,1,3,3,657.770212765957,126,20,1,6,100,10,10,10,"1"
"16290",89.3037155669443,100,"f",0,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,40,75.4034656056957,7,1,80,8,8,8,"0"
"16291",100,99,"t",3,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,65,7,1,7,89,9,10,9,"1"
"16292",100,100,"t",2,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,250,110,2,11,100,10,10,10,"1"
"16293",89,87,"t",1,"f","Brooklyn","Entire home/apt",7,2,3,5,657.770212765957,142,100,4,8,98,10,10,10,"1"
"16294",89.3037155669443,75,"f",0,"f","Brooklyn","Entire home/apt",2,1,1,0,657.770212765957,180,120,3,2,100,10,10,10,"0"
"16295",100,94,"t",1,"f","Queens","Entire home/apt",7,1,2,5,657.770212765957,250,75,1,8,100,10,10,10,"1"
"16296",89.3037155669443,67,"f",1,"f","Queens","Private room",2,1,1,2,657.770212765957,85,35,3,1,100,10,10,10,"0"
"16297",100,100,"t",2,"f","Brooklyn","Entire home/apt",6,1,2,3,657.770212765957,90,100,2,11,98,10,9,10,"1"
"16299",100,78,"t",0,"f","Brooklyn","Private room",3,1,1,2,657.770212765957,59,30,5,3,100,9,9,9,"1"
"16301",100,95,"t",1,"f","Brooklyn","Entire home/apt",6,1,2,3,657.770212765957,200,100,2,46,95,10,10,9,"1"
"16302",89.3037155669443,72,"f",1,"t","Manhattan","Private room",1,1,1,1,657.770212765957,90,75.4034656056957,2,3,100,10,10,10,"0"
"16304",89.3037155669443,55,"f",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,219,80,4,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16305",89.3037155669443,47,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,89,80,25,3,73,7,8,7,"1"
"16307",89.3037155669443,50,"f",0,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,96,200,20,1,100,10,10,10,"0"
"16308",100,100,"f",0,"t","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,250,199,26,4,100,10,10,10,"0"
"16309",89.3037155669443,100,"t",1,"t","Manhattan","Private room",1,1,1,1,657.770212765957,75,12,1,10,100,9,10,9,"0"
"16310",100,100,"f",0,"t","Manhattan","Entire home/apt",6,2,2,2,657.770212765957,500,175,1,8,83,9,9,9,"1"
"16311",57,69,"f",0,"t","Manhattan","Entire home/apt",6,3.5,3,4,657.770212765957,1000,250,1,5,100,10,10,10,"1"
"16312",100,62,"f",3,"f","Queens","Private room",3,1,0,2,657.770212765957,90,25,1,1,100,8,10,10,"0"
"16314",89.3037155669443,94,"f",1,"f","Manhattan","Entire home/apt",5,1,2,3,657.770212765957,260,60,1,4,40,6,10,6,"0"
"16315",89.3037155669443,100,"f",0,"f","Bronx","Private room",2,1,1,1,657.770212765957,80,30,1,1,100,10,10,10,"0"
"16316",100,92,"f",0,"f","Manhattan","Private room",2,1,1,1,657.770212765957,85,30,3,11,100,10,10,10,"1"
"16317",100,100,"f",1,"f","Manhattan","Private room",2,1,1,2,657.770212765957,120,20,3,1,100,10,10,8,"0"
"16318",100,100,"f",1,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,50,35,3,3,100,10,10,10,"0"
"16319",100,94,"t",1,"f","Bronx","Entire home/apt",3,1,0,2,657.770212765957,45,0,1,31,98,9,10,10,"1"
"16320",57,100,"f",1,"f","Brooklyn","Entire home/apt",6,1,0,3,657.770212765957,150,125,3,3,93,10,10,9,"1"
"16321",100,100,"f",6,"f","Queens","Private room",3,1,1,3,657.770212765957,24,35,3,1,60,8,10,6,"0"
"16322",89.3037155669443,100,"t",0,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,330,100,4,11,98,9,10,10,"0"
"16324",85,100,"f",8,"f","Manhattan","Entire home/apt",7,2,2,2,657.770212765957,300,175,30,1,100,10,10,8,"0"
"16326",0,40,"f",0,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,45,75.4034656056957,7,2,80,6,9,9,"0"
"16327",100,99,"f",4,"f","Queens","Entire home/apt",4,1,1,2,657.770212765957,100,80,2,3,100,9,10,10,"0"
"16329",75,67,"t",1,"f","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,250,100,2,21,98,10,10,9,"0"
"16330",100,100,"f",0,"f","Manhattan","Entire home/apt",6,2.5,2,3,657.770212765957,325,165,2,5,96,10,10,10,"0"
"16333",89.3037155669443,100,"f",0,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,109,0,30,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16335",100,89,"t",44,"f","Manhattan","Entire home/apt",6,1,2,1,657.770212765957,299,150,3,5,92,10,10,9,"0"
"16336",0,100,"f",2,"f","Queens","Private room",2,1,1,1,657.770212765957,60,75.4034656056957,2,1,100,10,10,10,"0"
"16339",100,91,"f",3,"t","Queens","Entire home/apt",3,1,1,0,657.770212765957,110,30,1,5,88,8,10,9,"0"
"16341",89.3037155669443,50,"f",0,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,400,150,2,1,100,10,10,10,"0"
"16342",89.3037155669443,95,"f",3,"t","Manhattan","Private room",2,1,1,1,657.770212765957,120,70,3,14,91,9,10,9,"0"
"16343",89.3037155669443,100,"f",1,"t","Manhattan","Private room",2,1.5,1,0,657.770212765957,485,200,4,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16344",100,98,"f",0,"f","Bronx","Private room",2,1,1,1,657.770212765957,85,5,1,15,96,10,10,10,"0"
"16345",100,49,"f",1,"f","Manhattan","Private room",2,1.5,1,1,657.770212765957,110,75.4034656056957,1,5,84,8,8,8,"1"
"16346",100,100,"f",0,"f","Queens","Entire home/apt",2,1,2,1,657.770212765957,90,49,1,1,100,10,10,10,"0"
"16347",100,100,"f",4,"f","Brooklyn","Entire home/apt",5,1,2,2,657.770212765957,199,90,3,6,67,7,8,7,"1"
"16348",100,95,"f",3,"f","Bronx","Private room",3,2,1,2,657.770212765957,48,100,3,2,100,10,10,10,"0"
"16349",100,100,"f",0,"f","Manhattan","Private room",3,1,1,1,657.770212765957,87,50,1,9,93,10,10,10,"0"
"16350",89.3037155669443,57,"f",0,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,170,70,3,2,100,10,10,10,"0"
"16351",91,72,"f",4,"f","Manhattan","Entire home/apt",4,1,0,3,657.770212765957,65,45,2,5,88,10,10,10,"1"
"16353",89.3037155669443,100,"f",0,"f","Queens","Private room",2,1,1,1,657.770212765957,90,50,3,1,100,10,10,10,"0"
"16354",71,96,"f",0,"f","Brooklyn","Entire home/apt",10,1,3,4,657.770212765957,120,150,3,9,82,9,8,9,"0"
"16355",0,100,"f",0,"t","Brooklyn","Entire home/apt",4,1.5,2,2,657.770212765957,100,100,30,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16356",100,100,"t",0,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,65,60,2,19,100,10,10,10,"1"
"16357",89.3037155669443,39,"f",0,"f","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,90,0,2,4,95,10,10,10,"1"
"16358",0,100,"f",1,"f","Manhattan","Entire home/apt",2,1,0,0,657.770212765957,120,75,30,2,80,7,10,9,"0"
"16361",89.3037155669443,100,"f",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,90,25,2,4,100,10,10,10,"1"
"16366",96,100,"f",4,"f","Brooklyn","Private room",3,2,1,1.70128774422735,657.770212765957,66,25,1,11,93,9,9,9,"1"
"16367",100,100,"f",1,"f","Queens","Private room",14,1,4,9,657.770212765957,45,20,1,2,100,10,10,10,"1"
"16369",100,99,"f",4,"f","Brooklyn","Private room",3,1,1,1.70128774422735,657.770212765957,66,25,1,16,84,9,9,9,"1"
"16371",75,76,"f",3,"f","Queens","Private room",2,1,1,1,657.770212765957,99,30,1,3,93,9,10,8,"0"
"16373",100,100,"f",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,350,140,2,1,100,10,10,10,"0"
"16374",89.3037155669443,100,"f",1,"t","Brooklyn","Private room",1,2,1,1,657.770212765957,500,20,4,2,94,9,10,10,"0"
"16375",100,82,"t",27,"f","Manhattan","Entire home/apt",2,1,0,2,657.770212765957,99,150,30,1,100,10,10,10,"0"
"16378",100,53,"f",5,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,75,75.4034656056957,3,4,90,9,9,9,"1"
"16379",100,100,"f",1,"f","Brooklyn","Entire home/apt",2,1,1,2,657.770212765957,70,70,30,9,93,10,10,10,"1"
"16380",100,85,"f",0,"f","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,75,125,20,1,60,6,10,8,"1"
"16383",89.3037155669443,80,"f",1,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,35,75.4034656056957,10,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16384",100,100,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,50,25,2,15,81,7,10,9,"1"
"16389",100,98,"t",0,"f","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,175,100,7,9,100,10,10,10,"0"
"16390",63,89,"f",3,"f","Brooklyn","Entire home/apt",6,1,3,3,657.770212765957,150,80,2,2,90,9,9,9,"0"
"16392",100,99,"t",3,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,80,7,3,20,100,10,10,10,"1"
"16393",89.3037155669443,50,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,45,75.4034656056957,3,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16394",96,100,"f",4,"f","Brooklyn","Private room",3,2,1,1.70128774422735,657.770212765957,55,25,1,14,87,9,9,9,"1"
"16395",96,100,"f",4,"f","Brooklyn","Private room",3,2,1,0,657.770212765957,55,25,1,16,88,9,10,10,"1"
"16396",96,100,"f",4,"f","Brooklyn","Private room",3,2,1,1.70128774422735,657.770212765957,55,25,1,15,88,9,10,9,"1"
"16400",95,100,"f",1,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,252,130,1,3,100,9,10,10,"0"
"16401",100,99,"f",4,"f","Brooklyn","Private room",3,1,1,1.70128774422735,657.770212765957,55,25,1,19,83,8,8,9,"1"
"16402",89.3037155669443,100,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,275,0,1,1,100,10,10,10,"0"
"16403",100,99,"f",4,"f","Brooklyn","Private room",3,1,1,1.70128774422735,657.770212765957,55,25,1,21,84,8,9,8,"1"
"16405",100,96,"t",2,"f","Brooklyn","Entire home/apt",6,1,2,2,657.770212765957,110,40,3,7,97,10,10,10,"1"
"16408",50,73,"f",1,"f","Queens","Private room",2,1,1.26816624198225,1.70128774422735,657.770212765957,60,75.4034656056957,2,5,96,8,9,10,"0"
"16411",100,100,"f",0,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,155,190,1,9,98,10,10,10,"0"
"16413",89.3037155669443,100,"f",1,"f","Brooklyn","Private room",2,1.5,1,1,657.770212765957,40,50,1,3,100,9,10,10,"1"
"16414",90,100,"t",3,"f","Bronx","Private room",2,2,1,0,657.770212765957,60,30,6,4,100,10,10,10,"1"
"16415",70,99,"f",2,"f","Manhattan","Entire home/apt",6,1,1,2,657.770212765957,199,100,2,13,85,9,10,9,"0"
"16416",89,91,"f",3,"f","Manhattan","Entire home/apt",3,1,1,2,657.770212765957,249,89,3,3,33,6,7,7,"1"
"16417",80,83,"f",1,"t","Brooklyn","Entire home/apt",7,1,2,2,657.770212765957,195,85,1,67,94,10,10,10,"1"
"16418",89,100,"f",1,"f","Manhattan","Entire home/apt",5,1,2,2,657.770212765957,180,150,30,1,40,6,10,6,"0"
"16420",89,100,"f",1,"f","Manhattan","Entire home/apt",5,1,2,2,657.770212765957,185,200,30,2,70,8,10,6,"1"
"16423",89,100,"f",1,"f","Manhattan","Entire home/apt",7,2,3,4,657.770212765957,320,250,30,1,60,6,10,6,"1"
"16432",89.3037155669443,81.0127222784444,"f",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,225,100,3,1,94,9,10,9,"0"
"16441",100,43,"f",4,"t","Brooklyn","Private room",2,1.5,1,1,657.770212765957,150,100,2,1,100,10,10,10,"0"
"16442",89.3037155669443,40,"f",0,"t","Brooklyn","Private room",4,1,2,2,657.770212765957,200,50,2,2,100,10,10,10,"0"
"16445",100,88,"f",2,"f","Brooklyn","Entire home/apt",4,1,2,3,657.770212765957,90,30,2,14,93,9,10,9,"1"
"16446",100,100,"f",0,"f","Manhattan","Entire home/apt",4,1.5,1,5,657.770212765957,350,120,2,4,100,10,10,10,"1"
"16448",100,97,"t",7,"f","Queens","Private room",2,1,1,1,657.770212765957,40,100,1,2,100,10,10,10,"1"
"16449",100,100,"f",2,"t","Brooklyn","Entire home/apt",8,1,2,4,657.770212765957,100,85,5,8,93,10,8,9,"0"
"16451",100,97,"t",7,"f","Queens","Private room",2,1,1,1,657.770212765957,40,100,1,1,100,10,10,10,"0"
"16452",100,84,"f",1,"f","Brooklyn","Entire home/apt",5,1,2,3,657.770212765957,89,75,4,15,97,10,10,10,"1"
"16453",33,100,"f",1,"f","Bronx","Private room",2,1,0,1,657.770212765957,60,75.4034656056957,5,2,60,6,6,6,"0"
"16454",100,99,"f",9,"f","Bronx","Private room",2,1,1,0,657.770212765957,55,35,1,2,50,6,8,6,"0"
"16455",100,99,"f",9,"f","Bronx","Private room",2,1,1,1.70128774422735,657.770212765957,55,35,1,1,60,10,10,10,"1"
"16456",100,99,"f",9,"f","Bronx","Private room",2,1,1,0,657.770212765957,55,35,1,1,100,10,10,10,"0"
"16457",89.3037155669443,100,"f",1,"f","Manhattan","Shared room",2,1,1,0,657.770212765957,53,35,3,2,100,10,10,10,"0"
"16458",100,97,"f",0,"t","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,198,90,3,18,90,10,10,9,"1"
"16459",85,92,"f",0,"f","Staten Island","Entire home/apt",10,1.5,3,5,657.770212765957,90,90,2,2,100,10,10,10,"1"
"16460",100,25,"f",0,"t","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,165,95,3,1,100,10,8,8,"0"
"16461",89.3037155669443,100,"f",0,"f","Manhattan","Private room",2,1,0,1,657.770212765957,60,25,1,1,100,10,10,10,"0"
"16462",100,99,"f",4,"f","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,99,69,1,24,97,10,10,10,"1"
"16463",100,99,"f",4,"f","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,99,69,1,15,96,10,10,9,"1"
"16467",89.3037155669443,81,"f",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,115,80,2,4,80,5,10,9,"0"
"16468",100,94,"f",2,"f","Queens","Private room",2,1,1,1,657.770212765957,59,8,1,4,73,6,10,7,"0"
"16469",100,99,"f",4,"f","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,99,69,1,20,98,10,10,9,"1"
"16473",25,67,"f",1,"t","Manhattan","Entire home/apt",16,1,0,1,657.770212765957,2000,75.4034656056957,1,1,20,4,4,2,"0"
"16474",100,97,"f",46,"f","Manhattan","Entire home/apt",6,2,2,2,657.770212765957,290,200,30,2,100,10,10,10,"0"
"16475",100,97,"t",7,"f","Queens","Private room",2,1,1,0,657.770212765957,45,100,1,1,100,6,10,10,"1"
"16476",100,100,"f",1,"f","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,309,200,30,11,95,9,10,9,"1"
"16480",100,96,"t",0,"f","Brooklyn","Entire home/apt",8,2,4,5,657.770212765957,149,125,3,7,100,10,10,10,"0"
"16481",100,88,"f",0,"t","Brooklyn","Private room",2,2,1,2,657.770212765957,50,75.4034656056957,1,6,93,9,10,10,"0"
"16482",100,92,"f",1,"f","Manhattan","Entire home/apt",10,2,4,4,657.770212765957,384,120,1,4,100,10,10,10,"0"
"16483",100,94,"t",1,"f","Queens","Entire home/apt",2,1,1,1,657.770212765957,84,55,4,1,100,10,10,10,"1"
"16484",100,100,"t",3,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,69,100,7,3,87,10,10,10,"1"
"16485",89.3037155669443,96,"f",2,"f","Manhattan","Entire home/apt",5,1,1,1,657.770212765957,135,50,12,1,60,4,10,10,"0"
"16486",100,97,"t",7,"f","Queens","Private room",2,1,1,1,657.770212765957,43,100,1,2,90,9,10,10,"1"
"16488",100,97,"t",7,"f","Queens","Private room",2,1,1,0,657.770212765957,43,100,1,3,100,9,10,9,"1"
"16489",100,97,"t",0,"t","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,119,65,2,8,100,9,10,10,"0"
"16490",89,100,"f",1,"f","Queens","Entire home/apt",4,1,2,2,657.770212765957,150,120,3,4,100,10,10,10,"1"
"16491",89.3037155669443,100,"f",2,"f","Bronx","Private room",2,1,1,2,657.770212765957,120,15,2,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16492",100,100,"f",1,"t","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,130,60,2,32,93,10,10,9,"0"
"16495",100,95,"t",18,"t","Bronx","Private room",3,1,1,2,657.770212765957,70,40,2,4,96,10,9,9,"0"
"16496",80,91,"f",0,"f","Queens","Entire home/apt",3,1,2,2,657.770212765957,100,15,1,3,100,10,9,10,"0"
"16497",89.3037155669443,73,"f",1,"f","Manhattan","Entire home/apt",2,1,1,2,657.770212765957,180,100,4,3,100,10,10,10,"1"
"16498",100,94,"t",1,"t","Brooklyn","Entire home/apt",4,1,1,1,657.770212765957,140,60,5,12,100,10,10,10,"1"
"16499",89.3037155669443,75,"t",1,"t","Brooklyn","Entire home/apt",2,1,2,2,657.770212765957,66,0,30,7,97,9,9,10,"0"
"16504",100,33,"f",0,"f","Queens","Private room",1,1,1,1.70128774422735,657.770212765957,40,75.4034656056957,1,1,100,10,10,10,"0"
"16505",89.3037155669443,100,"f",0,"f","Manhattan","Shared room",2,1,1,1,657.770212765957,250,30,2,1,100,10,10,6,"0"
"16506",100,20,"f",1,"f","Queens","Private room",1,1,0,1,657.770212765957,40,75.4034656056957,3,1,100,10,10,10,"0"
"16507",100,96,"t",2,"f","Brooklyn","Entire home/apt",6,1,3,3,657.770212765957,185,125,2,11,100,10,10,10,"1"
"16508",89.3037155669443,100,"f",1,"t","Brooklyn","Entire home/apt",5,2,3,3,657.770212765957,350,140,4,1,91,9,8,9,"0"
"16509",89.3037155669443,64,"f",1,"f","Manhattan","Entire home/apt",8,2,3,4,657.770212765957,195,100,2,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16510",100,100,"f",0,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,120,50,2,1,80,8,10,10,"0"
"16511",100,95,"f",1,"f","Manhattan","Private room",1,1,1,1,657.770212765957,50,10,1,4,100,10,10,10,"0"
"16512",100,90,"t",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,185,0,3,4,100,10,10,10,"0"
"16514",89.3037155669443,87,"f",2,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,200,45,3,5,95,10,10,9,"0"
"16515",100,97,"f",0,"f","Queens","Private room",2,1,1,1,657.770212765957,55,20,2,4,85,10,10,10,"0"
"16516",100,100,"t",1,"f","Bronx","Entire home/apt",4,1,1,1,657.770212765957,85,0,2,11,98,10,10,10,"1"
"16518",100,100,"t",3,"f","Queens","Private room",2,1.5,1,1,657.770212765957,70,75.4034656056957,1,14,99,10,9,10,"1"
"16519",100,100,"t",3,"f","Queens","Private room",2,1.5,1,0,657.770212765957,35,75.4034656056957,2,24,96,9,10,10,"1"
"16524",89.3037155669443,93,"f",1,"f","Manhattan","Private room",1,1,1,1,657.770212765957,35,25,2,2,100,10,10,10,"0"
"16526",80,87,"t",3,"f","Bronx","Entire home/apt",2,1,1,1,657.770212765957,79,30,2,4,85,10,10,9,"0"
"16527",89.3037155669443,75,"f",2,"f","Manhattan","Private room",2,1,1,1,657.770212765957,50,15,2,1,100,8,10,10,"0"
"16528",89.3037155669443,75,"f",2,"f","Manhattan","Private room",2,1.5,1,1,657.770212765957,50,10,2,1,100,10,10,8,"0"
"16529",0,0,"f",1,"f","Manhattan","Entire home/apt",3,2,2,0,657.770212765957,450,75.4034656056957,2,0,100,9,10,10,"0"
"16530",89.3037155669443,81.0127222784444,"f",1,"f","Brooklyn","Entire home/apt",3,1,1,2,657.770212765957,110,150,3,0,77,7,8,8,"0"
"16531",89.3037155669443,50,"f",1,"f","Manhattan","Private room",2,2,1,0,657.770212765957,90,75.4034656056957,4,1,100,10,10,10,"0"
"16535",0,100,"f",0,"f","Manhattan","Entire home/apt",6,2,2,1,657.770212765957,250,75.4034656056957,30,1,100,10,10,10,"0"
"16536",100,100,"t",8,"t","Manhattan","Entire home/apt",3,1,1,2,657.770212765957,319,250,30,1,100,10,10,10,"1"
"16537",100,82,"f",1,"t","Queens","Private room",4,1,1,2,657.770212765957,50,20,2,5,100,10,10,10,"0"
"16538",100,97,"f",5,"f","Queens","Entire home/apt",2,1,1,1,657.770212765957,200,75.4034656056957,1,8,98,10,10,10,"0"
"16541",89.3037155669443,100,"f",1,"f","Queens","Entire home/apt",4,1,1,2,657.770212765957,600,100,2,1,100,10,10,10,"0"
"16542",50,89,"f",1,"f","Manhattan","Entire home/apt",2,1,1.26816624198225,1,657.770212765957,80,45,2,2,100,9,10,10,"0"
"16543",100,88,"t",5,"t","Brooklyn","Private room",1,1,1,0,657.770212765957,55,60,1,1,100,10,10,10,"1"
"16544",0,64,"f",0,"t","Bronx","Entire home/apt",2,1,1,1,657.770212765957,80,15,1,3,100,9,10,10,"0"
"16545",100,96,"t",2,"f","Brooklyn","Entire home/apt",4,1,2,3,657.770212765957,69,130,5,1,100,10,10,10,"0"
"16546",89.3037155669443,75,"f",1,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,59,60,3,1,100,10,10,10,"0"
"16548",93,99,"t",60,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,129,95,2,1,100,10,10,10,"0"
"16549",100,100,"f",0,"f","Manhattan","Entire home/apt",4,1,1,1,657.770212765957,299,119,5,13,89,9,10,9,"1"
"16551",89.3037155669443,67,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,75,75.4034656056957,3,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16553",89.3037155669443,100,"f",0,"f","Manhattan","Entire home/apt",6,1,1,1,657.770212765957,342,100,2,4,80,8,10,8,"0"
"16554",89.3037155669443,67,"f",1,"f","Manhattan","Private room",1,1,1,1,657.770212765957,120,75.4034656056957,3,2,100,10,10,9,"0"
"16555",0,71,"f",2,"f","Manhattan","Entire home/apt",1,1,1.26816624198225,1,657.770212765957,130,20,2,5,80,9,9,8,"0"
"16557",0,93,"f",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,160,80,1,1,100,10,10,10,"1"
"16558",89.3037155669443,95,"f",15,"f","Queens","Private room",2,1,1,1,657.770212765957,53,25,20,4,100,10,10,10,"0"
"16559",100,100,"t",0,"f","Manhattan","Entire home/apt",8,2,3,4,657.770212765957,699,159,4,16,99,10,10,10,"1"
"16561",80,88,"f",0,"f","Brooklyn","Entire home/apt",3,1,1,2,657.770212765957,150,100,2,7,97,9,10,9,"1"
"16563",100,94,"f",0,"t","Manhattan","Private room",6,1,3,3,657.770212765957,195,100,3,8,83,10,8,9,"1"
"16564",89.3037155669443,100,"f",1,"f","Manhattan","Entire home/apt",2,1,1,0,657.770212765957,225,50,5,1,100,8,10,10,"0"
"16565",100,98,"f",0,"f","Manhattan","Private room",2,1,1,1.70128774422735,657.770212765957,56,50,1,3,73,10,10,7,"0"
"16567",100,94,"f",1,"f","Manhattan","Entire home/apt",5,1,2,2,657.770212765957,215,149,3,3,67,5,10,7,"0"
"16570",89.3037155669443,75,"f",0,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,50,75.4034656056957,2,1,80,6,10,10,"0"
"16572",100,100,"f",0,"f","Manhattan","Entire home/apt",6,1,2,3,657.770212765957,249,99,2,8,90,9,9,9,"0"
"16573",100,98,"f",0,"f","Manhattan","Private room",2,1,1,1,657.770212765957,57,50,1,7,91,9,9,9,"1"
"16574",89.3037155669443,100,"f",2,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,170,70,2,1,100,10,10,10,"0"
"16575",89.3037155669443,100,"f",1,"t","Queens","Private room",2,1,1,1,657.770212765957,90,30,2,1,100,10,10,10,"0"
"16576",100,100,"f",0,"f","Manhattan","Private room",6,1,3,3,657.770212765957,195,100,3,8,75,8,7,7,"1"
"16577",50,65,"f",1,"f","Manhattan","Entire home/apt",2,1,1,0,657.770212765957,175,50,3,5,100,10,10,10,"0"
"16578",100,100,"t",2,"f","Brooklyn","Entire home/apt",6,1,2,3,657.770212765957,152,75,2,23,93,10,10,10,"0"
"16580",0,0,"f",1,"f","Brooklyn","Entire home/apt",4,1,1,1,657.770212765957,145,150,3,1,98,9,10,10,"0"
"16581",100,95,"t",1,"f","Brooklyn","Entire home/apt",7,2,3,5,657.770212765957,129,100,4,9,98,10,10,10,"0"
"16582",100,100,"f",2,"f","Queens","Entire home/apt",4,1,2,3,657.770212765957,118,70,10,8,98,10,9,10,"1"
"16583",10,33,"f",1,"f","Brooklyn","Private room",2,1,1,2,657.770212765957,40,15,1,2,100,10,10,10,"1"
"16584",99,90,"f",115,"f","Manhattan","Entire home/apt",4,1,1,1,657.770212765957,150,200,30,1,100,10,10,10,"1"
"16585",18,62,"f",8,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,28,18,2,4,95,9,10,10,"1"
"16586",89.3037155669443,100,"f",0,"f","Queens","Private room",1,1,1,1,657.770212765957,50,40,15,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16587",47,95,"f",4,"f","Brooklyn","Private room",3,1.5,1,1.70128774422735,657.770212765957,70,0,10,8,60,5,8,7,"1"
"16588",100,90,"f",0,"f","Staten Island","Entire home/apt",2,1,1,1,657.770212765957,60,10,1,23,95,9,9,9,"1"
"16589",78,88,"f",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,135,60,2,5,100,10,10,10,"1"
"16590",100,100,"f",0,"f","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,138,100,3,3,93,10,10,9,"0"
"16592",88,98,"f",10,"f","Manhattan","Entire home/apt",4,1,1,0,657.770212765957,190,75.4034656056957,1,12,95,10,10,10,"1"
"16593",89.3037155669443,100,"f",1,"t","Brooklyn","Private room",2,2,2,2,657.770212765957,500,40,1,3,100,10,9,10,"0"
"16595",89.3037155669443,100,"f",1,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,95,100,3,16,94,9,10,9,"0"
"16597",100,100,"f",0,"f","Manhattan","Private room",5,1,1,3,657.770212765957,109,9,1,10,86,9,9,9,"1"
"16599",89.3037155669443,100,"f",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,65,75.4034656056957,1,20,94,10,9,9,"0"
"16601",100,100,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,99,69,1,12,92,10,10,10,"1"
